"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97469","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97780","","","","0"
"2009-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97385","","","","0"
"2009-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97451","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97560","","","","0"
"2009-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","96869","","","","0"
"2009-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97999","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97608","","","","0"
"2009-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","98374","","","","0"
"2009-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97984","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97650","","","","0"
"2010-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","97196","","","","0"
"2010-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","98138","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","98578","","","","0"
"2010-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","99501","","","","0"
"2010-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","98792","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","99464","","","","0"
"2010-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","100352","","","","0"
"2010-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","100644","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","101225","","","","0"
"2010-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102083","","","","0"
"2010-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102523","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102815","","","","0"
"2011-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102948","","","","0"
"2011-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102867","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102352","","","","0"
"2011-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102403","","","","0"
"2011-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","103330","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102525","","","","0"
"2011-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","104616","","","","0"
"2011-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","103735","","","","0"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","103551","","","","0"
"2011-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","103148","","","","0"
"2011-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","102443","","","","0"
"2012-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","103348","","","","0"
"2012-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","103651","","","","0"
"2012-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","103932","","","","0"
"2012-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","103093","","","","0"
"2012-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","104860","","","","0"
"2012-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","105184","","","","0"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","105598","","","","0"
"2012-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","105694","","","","0"
"2012-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","106132","","","","0"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","105605","","","","0"
"2012-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","105257","","","","0"
"2012-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","106554","","","","0"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","106141","","","","0"
"2013-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","106444","","","","0"
"2013-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","107172","","","","0"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","108207","","","","0"
"2013-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","109055","","","","0"
"2013-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","109506","","","","0"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","110130","","","","0"
"2013-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","109470","","","","0"
"2013-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","108788","","","","0"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","109395","","","","0"
"2013-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","110494","","","","0"
"2013-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","110234","","","","0"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","110069","","","","0"
"2014-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","109598","","","","0"
"2014-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","109537","","","","0"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","109932","","","","0"
"2014-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","109962","","","","0"
"2014-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","110791","","","","0"
"2014-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","111357","","","","0"
"2014-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","112163","","","","0"
"2014-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","113412","","","","0"
"2014-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","114947","","","","0"
"2014-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","114589","","","","0"
"2014-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","115411","","","","0"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","116472","","","","0"
"2015-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","116872","","","","0"
"2015-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","117083","","","","0"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","116624","","","","0"
"2015-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","116093","","","","0"
"2015-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","116698","","","","0"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","118112","","","","0"
"2015-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","118249","","","","0"
"2015-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","117928","","","","0"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","118032","","","","0"
"2015-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","117453","","","","0"
"2015-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","117540","","","","0"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","119436","","","","0"
"2016-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","119049","","","","0"
"2016-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","119275","","","","0"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","119531","","","","0"
"2016-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","119396","","","","0"
"2016-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","120141","","","","0"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","122074","","","","0"
"2016-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","122472","","","","0"
"2016-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","123577","","","","0"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","123109","","","","0"
"2016-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","124106","","","","0"
"2016-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","124454","","","","0"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","124573","","","","0"
"2017-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","126525","","","","0"
"2017-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","127794","","","","0"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","129083","","","","0"
"2017-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","131708","","","","0"
"2017-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","132086","","","","0"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","131852","","","","0"
"2017-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","131085","","","","0"
"2017-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","130690","","","","0"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","131163","","","","0"
"2017-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","131771","","","","0"
"2017-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","132642","","","","0"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","132563","","","","0"
"2018-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","133265","","","","0"
"2018-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","131767","","","","0"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","131458","","","","0"
"2018-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","132553","","","","0"
"2018-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","132093","","","","0"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","132340","","","","0"
"2018-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","133895","","","","0"
"2018-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","134264","","","","0"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","135824","","","","0"
"2018-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","134895","","","","0"
"2018-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","135055","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","135381","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","134399","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","135281","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","135463","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","135932","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","136001","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","136392","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","137346","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","137712","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","138575","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","139167","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","140395","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","140461","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","141370","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","137888","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","139868","","","","0"
"2020-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","140257","","","","0"
"2020-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","141854","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","142786","","","","0"
"2020-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","143418","","","","0"
"2020-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","143971","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","145921","","","","0"
"2020-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","147755","","","","0"
"2020-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","148099","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","148523","","","","0"
"2021-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","149182","","","","0"
"2021-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","148875","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","147450","","","","0"
"2021-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","147246","","","","0"
"2021-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","147804","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","149146","","","","0"
"2021-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","150360","","","","0"
"2021-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","151196","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","151778","","","","0"
"2021-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","152717","","","","0"
"2021-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","153167","","","","0"
"2022-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","152896","","","","0"
"2022-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","152545","","","","0"
"2022-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Finance and insurance [52]","Dollars","81","millions","6","v65201407","1.1.1.198","153450","","","","0"
